driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
28,58,09:01.6,Normal,-91.8,39.67,28|58|9223370571956634251,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
11,27,09:02.1,Normal,-90.2,38.65,11|27|9223370571956633701,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
14,18,09:02.1,Normal,-94.31,37.31,14|18|9223370571956633678,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
13,12,09:02.6,Normal,-88.96,42.25,13|12|9223370571956633171,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
25,21,09:02.9,Normal,-89.65,36.37,25|21|9223370571956632910,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
20,79,09:02.1,Normal,-89.03,41.92,20|79|9223370571956633710,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,24,09:02.2,Normal,-91.14,34.96,22|24|9223370571956633611,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
21,105,09:02.6,Normal,-94.46,37.16,21|105|9223370571956633161,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
31,48,09:02.8,Normal,-94.46,37.16,31|48|9223370571956632980,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:03.1,Normal,-92.74,37.6,26|17|9223370571956632680,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
28,58,09:03.5,Normal,-92.27,39.76,28|58|9223370571956632351,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,92,09:03.2,Normal,-92.85,38.93,17|92|9223370571956632601,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
13,12,09:03.5,Normal,-88.64,42.21,13|12|9223370571956632341,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
25,21,09:03.8,Normal,-89.54,36.84,25|21|9223370571956632001,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
16,46,09:03.8,Normal,-90.29,40.96,16|46|9223370571956631981,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
26,17,09:04.0,Normal,-92.89,37.51,26|17|9223370571956631841,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
17,92,09:04.1,Normal,-93.01,38.97,17|92|9223370571956631661,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
21,105,09:04.5,Normal,-94.58,37.03,21|105|9223370571956631300,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
20,79,09:04.6,Normal,-88.41,42.11,20|79|9223370571956631201,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
18,49,09:04.7,Normal,-92.57,39.77,18|49|9223370571956631141,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
24,68,09:04.9,Normal,-89.63,39.84,24|68|9223370571956630871,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
16,46,09:04.8,Normal,-89.91,40.86,16|46|9223370571956631040,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
17,92,09:04.9,Normal,-93.2,38.98,17|92|9223370571956630891,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
19,100,09:05.4,Normal,-94.88,35.47,19|100|9223370571956630381,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
31,48,09:05.4,Normal,-94.46,37.16,31|48|9223370571956630421,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
16,46,09:05.7,Normal,-89.52,40.7,16|46|9223370571956630110,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
23,66,09:05.6,Normal,-89.52,40.7,23|66|9223370571956630181,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
10,39,09:06.1,Normal,-93.14,37.26,10|39|9223370571956629671,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12,74,09:06.0,Normal,-89.71,37.47,12|74|9223370571956629851,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
22,24,09:06.4,Normal,-90.04,35.19,22|24|9223370571956629401,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
30,95,09:06.6,Normal,-87.66,41.89,30|95|9223370571956629230,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
32,71,09:06.8,Normal,-90.04,35.19,32|71|9223370571956629031,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
20,79,09:06.4,Normal,-87.66,41.89,20|79|9223370571956629380,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,09:07.3,Normal,-90.24,38,25|21|9223370571956628471,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
16,46,09:06.5,Normal,-89.52,40.7,16|46|9223370571956629280,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
15,32,09:06.9,Normal,-90.04,35.19,15|32|9223370571956628890,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
11,27,09:07.3,Normal,-88.42,41.11,11|27|9223370571956628471,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
13,12,09:11.4,Normal,-89.03,41.92,13|12|9223370571956624401,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
17,92,09:11.3,Normal,-94.44,39.1,17|92|9223370571956624491,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
20,79,09:11.6,Normal,-89.03,41.92,20|79|9223370571956624181,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,24,09:12.0,Normal,-91.74,34.89,22|24|9223370571956623831,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
31,48,09:12.4,Normal,-94.59,39.1,31|48|9223370571956623431,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
20,79,09:12.4,Normal,-89.29,41.85,20|79|9223370571956623360,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,09:11.6,Normal,-90.24,38,25|21|9223370571956624201,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
10,39,09:13.0,Normal,-95.14,36.66,10|39|9223370571956622801,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
23,66,09:12.0,Normal,-91.32,41.71,23|66|9223370571956623851,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
28,58,09:12.2,Normal,-94.25,39.73,28|58|9223370571956623621,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
26,17,09:12.6,Normal,-95.14,36.66,26|17|9223370571956623231,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
15,32,09:12.9,Normal,-91.93,34.81,15|32|9223370571956622861,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
17,92,09:13.0,Normal,-94.31,39.04,17|92|9223370571956622771,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
29,16,09:13.3,Normal,-92.25,34.92,29|16|9223370571956622510,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
26,17,09:13.4,Normal,-95.35,36.47,26|17|9223370571956622371,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
11,27,09:13.6,Normal,-89.17,40.38,11|27|9223370571956622231,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
14,18,09:13.7,Normal,-94.38,38.99,14|18|9223370571956622061,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
28,58,09:13.9,Normal,-94.28,39.53,28|58|9223370571956621871,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
10,39,09:14.0,Normal,-95.35,36.47,10|39|9223370571956621831,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
27,81,09:14.1,Normal,-94.16,39.04,27|81|9223370571956621699,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
22,24,09:14.5,Normal,-92.31,34.78,22|24|9223370571956621309,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
15,32,09:14.9,Normal,-92.31,34.78,15|32|9223370571956620911,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
23,66,09:14.5,Normal,-91.78,42.23,23|66|9223370571956621309,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
30,95,09:14.8,Normal,-89.88,41.77,30|95|9223370571956621011,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
18,49,09:15.1,Normal,-94.42,39.27,18|49|9223370571956620750,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
27,81,09:15.1,Normal,-94,39.03,27|81|9223370571956620750,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
25,21,09:15.2,Normal,-89.54,36.84,25|21|9223370571956620580,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
23,66,09:15.4,Normal,-91.78,42.23,23|66|9223370571956620411,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
13,12,09:15.7,Normal,-90.64,41.56,13|12|9223370571956620120,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
19,100,09:15.7,Normal,-92.25,34.92,19|100|9223370571956620101,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
10,39,09:15.9,Normal,-95.69,36.25,10|39|9223370571956619891,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
32,71,09:16.0,Normal,-92.09,34.8,32|71|9223370571956619850,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
26,17,09:16.0,Normal,-95.76,36.18,26|17|9223370571956619780,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
20,79,09:16.1,Normal,-90.64,41.56,20|79|9223370571956619730,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,09:16.6,Normal,-89.65,36.37,12|74|9223370571956619201,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
13,12,09:16.6,Normal,-90.82,41.66,13|12|9223370571956619181,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
21,105,09:16.8,Normal,-94.3,37.66,21|105|9223370571956618961,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
29,16,09:16.7,Normal,-92.53,35.15,29|16|9223370571956619061,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
14,18,09:17.3,Normal,-94.3,37.66,14|18|9223370571956618501,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
17,92,09:17.3,Normal,-93.45,38.99,17|92|9223370571956618501,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
31,48,09:17.5,Normal,-94.31,37.31,31|48|9223370571956618271,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12,74,09:17.6,Normal,-89.8,35.94,12|74|9223370571956618251,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
24,68,09:17.7,Normal,-89.74,39.1,24|68|9223370571956618121,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
31,48,09:18.4,Normal,-94.46,37.16,31|48|9223370571956617430,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12,74,09:18.5,Normal,-90.07,35.68,12|74|9223370571956617340,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
20,79,09:18.7,Normal,-91.59,41.7,20|79|9223370571956617150,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,09:17.7,Normal,-90.07,35.68,25|21|9223370571956618101,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:17.9,Normal,-95.99,36.17,26|17|9223370571956617941,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
10,39,09:18.5,Normal,-95.99,36.17,10|39|9223370571956617340,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
13,12,09:18.5,Normal,-91.59,41.7,13|12|9223370571956617261,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
28,58,09:18.8,Normal,-94.36,39.37,28|58|9223370571956617001,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,92,09:22.8,Normal,-92.38,38.98,17|92|9223370571956613021,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
21,105,09:23.2,Normal,-94.3,37.66,21|105|9223370571956612600,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
32,71,09:23.5,Normal,-90.04,35.19,32|71|9223370571956612280,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
10,39,09:23.0,Normal,-95.14,36.66,10|39|9223370571956612770,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
19,100,09:23.8,Normal,-94.88,35.47,19|100|9223370571956612030,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
16,46,09:23.4,Normal,-89.52,40.7,16|46|9223370571956612391,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
20,79,09:23.8,Normal,-93.36,41.69,20|79|9223370571956612000,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,09:23.9,Normal,-87.67,41.87,24|68|9223370571956611890,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
22,24,09:24.3,Normal,-90.04,35.19,22|24|9223370571956611491,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,16,09:24.0,Normal,-95.15,35.51,29|16|9223370571956611760,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
16,46,09:24.3,Normal,-89.52,40.7,16|46|9223370571956611491,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
23,66,09:24.7,Normal,-89.91,40.86,23|66|9223370571956611060,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
30,95,09:24.8,Normal,-93.36,41.69,30|95|9223370571956611051,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
21,105,09:25.0,Normal,-94.35,38.33,21|105|9223370571956610771,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
16,46,09:25.3,Normal,-89.91,40.86,16|46|9223370571956610501,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
28,58,09:25.1,Normal,-93.33,39.77,28|58|9223370571956610720,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
19,100,09:25.6,Normal,-95.3,35.64,19|100|9223370571956610230,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
21,105,09:25.8,Normal,-94.38,38.67,21|105|9223370571956609970,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
24,68,09:25.5,Normal,-88.42,41.11,24|68|9223370571956610350,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
18,49,09:25.6,Normal,-93.13,39.78,18|49|9223370571956610191,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
32,71,09:26.2,Normal,-90.94,35.03,32|71|9223370571956609571,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
19,100,09:26.4,Normal,-95.42,35.87,19|100|9223370571956609380,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
11,27,09:25.8,Normal,-88.42,41.11,11|27|9223370571956609980,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
15,32,09:26.3,Normal,-90.68,35.12,15|32|9223370571956609500,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
26,17,09:26.5,Normal,-93.96,37.08,26|17|9223370571956609350,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
11,27,09:26.7,Normal,-88.77,40.76,11|27|9223370571956609120,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
29,16,09:26.6,Normal,-95.56,35.97,29|16|9223370571956609171,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
17,92,09:27.2,Normal,-91.33,38.87,17|92|9223370571956608650,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
13,12,09:27.5,Normal,-93.04,41.71,13|12|9223370571956608261,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
28,58,09:27.6,Normal,-92.74,39.76,28|58|9223370571956608200,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,48,09:28.0,Normal,-94.59,39.1,31|48|9223370571956607820,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
14,18,09:27.2,Normal,-94.59,39.1,14|18|9223370571956608621,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
25,21,09:27.2,Normal,-90,37.72,25|21|9223370571956608560,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12,74,09:28.5,Normal,-90,37.72,12|74|9223370571956607331,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
26,17,09:28.9,Normal,-93.14,37.26,26|17|9223370571956606941,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
14,18,09:28.0,Normal,-94.59,39.1,14|18|9223370571956607850,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
19,100,09:29.0,Normal,-95.99,36.17,19|100|9223370571956606830,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
13,12,09:29.2,Normal,-92.4,41.78,13|12|9223370571956606591,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
26,17,09:28.1,Normal,-93.34,37.21,26|17|9223370571956607741,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
25,21,09:28.2,Normal,-90.24,38,25|21|9223370571956607610,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
14,18,09:29.5,Normal,-94.38,38.67,14|18|9223370571956606311,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
21,105,09:28.6,Normal,-94.59,39.1,21|105|9223370571956607241,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
15,32,09:28.9,Normal,-91.38,34.83,15|32|9223370571956606930,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
16,46,09:29.9,Normal,-91.32,41.71,16|46|9223370571956605940,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
29,16,09:30.0,Normal,-96.44,36.23,29|16|9223370571956605811,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
29,16,09:29.2,Normal,-96.21,36.19,29|16|9223370571956606611,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
28,58,09:29.4,Normal,-92.42,39.76,28|58|9223370571956606411,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,24,09:29.9,Normal,-91.74,34.89,22|24|9223370571956605940,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,09:30.1,Normal,-90.35,38.43,12|74|9223370571956605701,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
10,39,09:30.5,Normal,-93.14,37.26,10|39|9223370571956605351,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
31,48,09:30.5,Normal,-94.35,38.33,31|48|9223370571956605271,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
23,66,09:30.7,Normal,-91.63,41.72,23|66|9223370571956605140,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
15,32,09:30.7,Normal,-91.93,34.81,15|32|9223370571956605101,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
29,16,09:30.9,Normal,-96.68,36.2,29|16|9223370571956604881,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
17,92,09:31.2,Normal,-90.67,38.82,17|92|9223370571956604590,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
21,105,09:31.2,Normal,-94.35,38.33,21|105|9223370571956604590,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
26,17,09:31.6,Normal,-92.74,37.6,26|17|9223370571956604171,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12,74,09:31.9,Normal,-90.15,38.62,12|74|9223370571956603901,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
19,100,09:31.5,Normal,-96.68,36.2,19|100|9223370571956604280,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
23,66,09:31.7,Normal,-91.78,42.23,23|66|9223370571956604140,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
15,32,09:32.3,Normal,-92.31,34.78,15|32|9223370571956603480,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
26,17,09:32.5,Normal,-92.61,37.7,26|17|9223370571956603351,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
28,58,09:31.9,Normal,-91.8,39.67,28|58|9223370571956603861,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,24,09:32.4,Normal,-92.31,34.78,22|24|9223370571956603360,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
20,79,09:32.7,Normal,-91.24,41.67,20|79|9223370571956603150,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,09:32.9,Normal,-90.41,38.75,17|92|9223370571956602950,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
13,12,09:32.8,Normal,-91.24,41.67,13|12|9223370571956602970,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
31,48,09:33.2,Normal,-94.31,37.31,31|48|9223370571956602600,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:33.4,Normal,-92.48,37.8,26|17|9223370571956602431,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
17,92,09:33.6,Normal,-90.21,38.65,17|92|9223370571956602161,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
21,105,09:33.7,Normal,-94.31,37.31,21|105|9223370571956602150,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12,74,09:33.8,Normal,-90.24,38,12|74|9223370571956602051,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
31,48,09:34.2,Normal,-94.46,37.16,31|48|9223370571956601651,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
22,24,09:34.2,Normal,-92.09,34.8,22|24|9223370571956601621,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,46,09:34.2,Normal,-91.63,41.72,16|46|9223370571956601561,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
23,66,09:34.3,Normal,-91.47,41.74,23|66|9223370571956601460,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
24,68,09:34.7,Normal,-88.42,41.11,24|68|9223370571956601061,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
25,21,09:35.1,Normal,-89.56,37.2,25|21|9223370571956600690,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
21,105,09:35.4,Normal,-94.58,37.03,21|105|9223370571956600391,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12,74,09:34.5,Normal,-90,37.72,12|74|9223370571956601291,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
11,27,09:34.8,Normal,-88.77,40.76,11|27|9223370571956601000,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
15,32,09:35.7,Normal,-91.74,34.89,15|32|9223370571956600061,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
25,21,09:36.0,Normal,-89.54,36.84,25|21|9223370571956599810,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
27,81,09:35.0,Normal,-90.21,38.65,27|81|9223370571956600791,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,09:35.4,Normal,-97.37,36.79,29|16|9223370571956600410,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
23,66,09:35.9,Normal,-91.05,41.72,23|66|9223370571956599881,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
27,81,09:35.9,Normal,-90.41,38.75,27|81|9223370571956599870,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
11,27,09:36.5,Normal,-88.07,41.48,11|27|9223370571956599310,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
29,16,09:36.3,Normal,-97.37,36.91,29|16|9223370571956599531,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
30,95,09:36.6,Normal,-90.2,41.59,30|95|9223370571956599181,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
27,81,09:36.9,Normal,-90.55,38.81,27|81|9223370571956598911,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
10,39,09:36.8,Normal,-92.08,37.81,10|39|9223370571956599011,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
32,71,09:36.9,Normal,-91.14,34.96,32|71|9223370571956598900,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
13,12,09:37.4,Normal,-89.6,41.76,13|12|9223370571956598380,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
23,66,09:37.6,Normal,-90.44,41.54,23|66|9223370571956598171,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
25,21,09:37.7,Normal,-89.8,35.94,25|21|9223370571956598081,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
11,27,09:37.4,Normal,-87.67,41.87,11|27|9223370571956598391,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
22,24,09:37.7,Normal,-91.14,34.96,22|24|9223370571956598151,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
